Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,City,Age,Category,Product Name,Unit Price,Quantity,Gross Sales,Discount (%),Sales,Cost,Profit,Profit Margin (%),Payment Method,Customer Rating,Returned,Month,Month Name,Quarter,Weekday,Age Group
ORD-010107,2025-01-05,2025-01-11,Standard Class,C-1240,Lucas Davis,Consumer,East,Boston,69,Home & Kitchen,Instant Pot Duo,550.06,1,550.06,10.0,495.05,350.92,144.13,29.11,PayPal,5.0,0,1,January,1,Sunday,56+
ORD-010108,2025-01-05,2025-01-11,Standard Class,C-1314,Michael Sharma,Consumer,Central,Chicago,35,Beauty & Health,Garnier SPF 50,32.64,1,32.64,0.0,32.64,19.81,12.83,39.31,Debit Card,2.8,0,1,January,1,Sunday,26-35
ORD-010109,2025-01-05,2025-01-11,Standard Class,C-2090,Aisha Chen,Consumer,East,Boston,60,Home & Kitchen,Ninja Air Fryer,708.93,2,1417.86,5.0,1346.97,861.23,485.74,36.06,Apple Pay,3.4,0,1,January,1,Sunday,56+
ORD-010110,2025-01-05,2025-01-11,Standard Class,C-1873,Lucas Singh,Consumer,East,New York,39,Home & Kitchen,IKEA KALLAX Shelf,70.1,5,350.5,10.0,315.45,233.65,81.8,25.93,Credit Card,3.7,0,1,January,1,Sunday,36-45
ORD-010111,2025-01-05,2025-01-11,Standard Class,C-2048,Arjun Johnson,Home Office,East,Philadelphia,39,Sports & Fitness,Yoga Mat Pro,233.48,3,700.44,5.0,665.42,465.57,199.85,30.03,Credit Card,4.3,0,1,January,1,Sunday,36-45
ORD-010112,2025-01-05,2025-01-05,Same Day,C-2055,Patricia Brown,Home Office,West,Seattle,57,Home & Kitchen,IKEA KALLAX Shelf,541.02,1,541.02,30.0,378.71,343.46,35.25,9.31,Credit Card,4.4,0,1,January,1,Sunday,56+
ORD-010113,2025-01-05,2025-01-11,Standard Class,C-1885,Aisha Singh,Home Office,West,San Francisco,38,Food & Grocery,Granola Bars 24pk,45.08,1,45.08,0.0,45.08,26.31,18.77,41.64,PayPal,3.5,0,1,January,1,Sunday,36-45
ORD-010114,2025-01-05,2025-01-11,Standard Class,C-1840,Arjun Sharma,Consumer,East,Boston,34,Electronics,Dell XPS 15,1026.24,1,1026.24,0.0,1026.24,680.19,346.05,33.72,Credit Card,4.2,0,1,January,1,Sunday,26-35
ORD-010115,2025-01-06,2025-01-08,First Class,C-1949,Sofia Brown,Corporate,West,Seattle,46,Beauty & Health,Cetaphil Moisturizer,123.44,1,123.44,0.0,123.44,67.28,56.16,45.5,Apple Pay,3.4,0,1,January,1,Monday,46-55
ORD-010116,2025-01-06,2025-01-10,Second Class,C-1054,Susan Chen,Consumer,Central,Houston,40,Clothing,Levi's 501 Jeans,164.05,1,164.05,0.0,164.05,86.14,77.91,47.49,PayPal,3.7,0,1,January,1,Monday,36-45
ORD-010117,2025-01-06,2025-01-08,First Class,C-1095,Sofia Jones,Consumer,West,Los Angeles,49,Home & Kitchen,Ninja Air Fryer,40.09,1,40.09,0.0,40.09,23.79,16.3,40.66,Bank Transfer,5.0,0,1,January,1,Monday,46-55
ORD-010118,2025-01-06,2025-01-12,Standard Class,C-1668,Sofia Kim,Consumer,South,Atlanta,44,Home & Kitchen,Ninja Air Fryer,459.12,3,1377.36,10.0,1239.62,911.42,328.2,26.48,PayPal,5.0,0,1,January,1,Monday,36-45
ORD-010119,2025-01-06,2025-01-06,Same Day,C-2109,Susan Chen,Corporate,West,San Francisco,44,Electronics,iPad Pro 12.9,1605.73,1,1605.73,10.0,1445.16,1076.94,368.22,25.48,Debit Card,4.1,0,1,January,1,Monday,36-45
ORD-010120,2025-01-06,2025-01-12,Standard Class,C-1837,Aisha Kumar,Corporate,Central,Houston,33,Clothing,H&M Hoodie,50.99,1,50.99,5.0,48.44,31.51,16.93,34.95,PayPal,3.7,0,1,January,1,Monday,26-35
ORD-010121,2025-01-06,2025-01-08,First Class,C-1831,Mary Johnson,Consumer,East,New York,57,Sports & Fitness,Peloton Bike+,50.85,1,50.85,20.0,40.68,34.09,6.59,16.2,PayPal,3.1,0,1,January,1,Monday,56+
ORD-010122,2025-01-06,2025-01-12,Standard Class,C-2118,Omar Sharma,Corporate,South,Atlanta,31,Books & Media,Zero to One,56.93,1,56.93,0.0,56.93,30.99,25.94,45.56,PayPal,5.0,0,1,January,1,Monday,26-35
ORD-010123,2025-01-06,2025-01-10,Second Class,C-1141,Michael Reddy,Consumer,South,Atlanta,32,Clothing,Gap Hoodie,104.07,1,104.07,0.0,104.07,57.05,47.02,45.18,Credit Card,4.3,0,1,January,1,Monday,26-35
ORD-010124,2025-01-06,2025-01-06,Same Day,C-1303,Arjun Lee,Consumer,East,New York,46,Clothing,H&M Hoodie,60.98,3,182.94,0.0,182.94,111.89,71.05,38.84,Credit Card,4.0,0,1,January,1,Monday,46-55
ORD-010125,2025-01-06,2025-01-12,Standard Class,C-1468,Priya Brown,Home Office,East,New York,40,Clothing,Adidas Ultraboost,150.9,1,150.9,5.0,143.35,80.06,63.29,44.15,Debit Card,4.0,0,1,January,1,Monday,36-45
ORD-010126,2025-01-06,2025-01-10,Second Class,C-1364,Jennifer Lee,Consumer,East,New York,58,Clothing,Nike Air Force 1,212.09,2,424.18,25.0,318.13,217.99,100.14,31.48,Apple Pay,3.7,0,1,January,1,Monday,56+
ORD-010127,2025-01-06,2025-01-08,First Class,C-1966,Aisha Kim,Consumer,East,New York,31,Clothing,H&M Hoodie,45.22,2,90.44,5.0,85.92,52.21,33.71,39.23,PayPal,4.1,0,1,January,1,Monday,26-35
ORD-010128,2025-01-06,2025-01-12,Standard Class,C-1621,Susan Kim,Consumer,East,New York,49,Sports & Fitness,TRX Kit,221.62,1,221.62,0.0,221.62,143.72,77.9,35.15,Credit Card,3.9,0,1,January,1,Monday,46-55
ORD-010129,2025-01-06,2025-01-12,Standard Class,C-1770,Priya Kumar,Consumer,South,Atlanta,50,Electronics,Logitech MX Keys,99.02,1,99.02,20.0,79.22,69.79,9.43,11.9,Credit Card,3.7,0,1,January,1,Monday,46-55
ORD-010130,2025-01-07,2025-01-13,Standard Class,C-1091,Patricia Johnson,Corporate,Central,Chicago,29,Electronics,Apple Watch Series 9,293.04,2,586.08,15.0,498.17,419.26,78.91,15.84,Debit Card,3.5,0,1,January,1,Tuesday,26-35
ORD-010131,2025-01-07,2025-01-13,Standard Class,C-1886,Arjun Jones,Consumer,East,New York,46,Clothing,New Balance 574,213.72,1,213.72,0.0,213.72,131.02,82.7,38.7,Google Pay,4.2,0,1,January,1,Tuesday,46-55
ORD-010132,2025-01-07,2025-01-13,Standard Class,C-1228,Robert Davis,Corporate,East,Boston,42,Home & Kitchen,IKEA KALLAX Shelf,84.73,2,169.46,15.0,144.04,102.18,41.86,29.06,Bank Transfer,5.0,0,1,January,1,Tuesday,36-45
ORD-010133,2025-01-07,2025-01-13,Standard Class,C-1409,Mary Patel,Home Office,West,San Francisco,18,Sports & Fitness,Nike Gloves,184.88,1,184.88,10.0,166.39,116.57,49.82,29.94,Credit Card,4.3,0,1,January,1,Tuesday,18-25
ORD-010134,2025-01-07,2025-01-09,First Class,C-1762,Aisha Brown,Corporate,South,Nashville,35,Food & Grocery,Green Tea 100 bags,18.2,2,36.4,5.0,34.58,22.06,12.52,36.21,Credit Card,4.6,0,1,January,1,Tuesday,26-35
ORD-010135,2025-01-07,2025-01-09,First Class,C-1324,Priya Garcia,Consumer,West,Seattle,20,Home & Kitchen,IKEA KALLAX Shelf,351.4,3,1054.2,0.0,1054.2,680.26,373.94,35.47,Debit Card,4.6,0,1,January,1,Tuesday,18-25
ORD-010136,2025-01-07,2025-01-09,First Class,C-1100,Mary Smith,Consumer,Central,Chicago,43,Electronics,Logitech MX Keys,1032.1,2,2064.2,15.0,1754.57,1307.76,446.81,25.47,PayPal,4.7,0,1,January,1,Tuesday,36-45
ORD-010137,2025-01-07,2025-01-11,Second Class,C-1289,James Lee,Consumer,West,Seattle,21,Electronics,iPad Pro 12.9,388.88,1,388.88,0.0,388.88,260.0,128.88,33.14,Google Pay,3.9,0,1,January,1,Tuesday,18-25
ORD-010138,2025-01-07,2025-01-13,Standard Class,C-1453,James Johnson,Corporate,East,Boston,51,Clothing,Zara Blazer,62.17,1,62.17,15.0,52.84,34.07,18.77,35.52,Debit Card,4.3,0,1,January,1,Tuesday,46-55
ORD-010139,2025-01-07,2025-01-13,Standard Class,C-2059,Aisha Williams,Consumer,Central,Dallas,26,Food & Grocery,Green Tea 100 bags,45.31,3,135.93,0.0,135.93,83.75,52.18,38.39,Bank Transfer,5.0,0,1,January,1,Tuesday,26-35
ORD-010140,2025-01-07,2025-01-13,Standard Class,C-1778,Arjun Kim,Corporate,South,Atlanta,18,Clothing,Under Armour T-Shirt,115.2,1,115.2,15.0,97.92,68.08,29.84,30.47,Apple Pay,4.1,0,1,January,1,Tuesday,18-25
ORD-010141,2025-01-07,2025-01-11,Second Class,C-1056,James Reddy,Consumer,South,Nashville,41,Sports & Fitness,Yoga Mat Pro,131.52,2,263.04,5.0,249.89,165.37,84.52,33.82,PayPal,4.0,0,1,January,1,Tuesday,36-45
ORD-010142,2025-01-07,2025-01-13,Standard Class,C-1442,Susan Garcia,Consumer,Central,Chicago,41,Clothing,Zara Blazer,85.85,1,85.85,5.0,81.56,45.76,35.8,43.89,Debit Card,3.8,0,1,January,1,Tuesday,36-45
ORD-010143,2025-01-07,2025-01-07,Same Day,C-1367,Lucas Williams,Consumer,Central,Houston,18,Clothing,Zara Blazer,218.36,1,218.36,15.0,185.61,117.65,67.96,36.61,Credit Card,4.5,0,1,January,1,Tuesday,18-25
ORD-010144,2025-01-07,2025-01-13,Standard Class,C-1674,Patricia Brown,Consumer,East,Boston,48,Clothing,Adidas Ultraboost,57.11,2,114.22,5.0,108.51,73.79,34.72,32.0,PayPal,4.3,0,1,January,1,Tuesday,46-55
ORD-010145,2025-01-08,2025-01-14,Standard Class,C-1646,John Sharma,Consumer,South,Charlotte,40,Sports & Fitness,Garmin Fenix 7,294.12,5,1470.6,0.0,1470.6,822.52,648.08,44.07,Credit Card,4.0,0,1,January,1,Wednesday,36-45
ORD-010146,2025-01-08,2025-01-12,Second Class,C-1136,Patricia Jones,Consumer,South,Atlanta,37,Electronics,iPhone 15 Pro,677.49,1,677.49,0.0,677.49,441.95,235.54,34.77,PayPal,2.8,0,1,January,1,Wednesday,36-45
ORD-010147,2025-01-08,2025-01-10,First Class,C-1359,Mary Chen,Consumer,Central,Chicago,40,Sports & Fitness,Foam Roller,101.12,1,101.12,10.0,91.01,66.32,24.69,27.13,PayPal,4.1,0,1,January,1,Wednesday,36-45
ORD-010148,2025-01-08,2025-01-14,Standard Class,C-1406,Priya Miller,Consumer,West,Seattle,34,Sports & Fitness,Pull-Up Bar,45.76,1,45.76,0.0,45.76,29.36,16.4,35.84,Credit Card,4.0,0,1,January,1,Wednesday,26-35
ORD-010149,2025-01-08,2025-01-12,Second Class,C-1298,Lucas Lee,Consumer,West,Seattle,37,Food & Grocery,Green Tea 100 bags,19.78,1,19.78,0.0,19.78,11.43,8.35,42.21,PayPal,4.1,0,1,January,1,Wednesday,36-45
ORD-010150,2025-01-08,2025-01-14,Standard Class,C-1390,Patricia Kim,Consumer,East,Philadelphia,34,Food & Grocery,Whey Protein 5lb,58.0,1,58.0,0.0,58.0,38.9,19.1,32.93,Apple Pay,3.5,0,1,January,1,Wednesday,26-35
ORD-010151,2025-01-08,2025-01-14,Standard Class,C-1148,Sofia Chen,Consumer,East,Philadelphia,28,Home & Kitchen,IKEA KALLAX Shelf,331.78,2,663.56,0.0,663.56,399.11,264.45,39.85,Apple Pay,4.0,0,1,January,1,Wednesday,26-35
ORD-010152,2025-01-08,2025-01-10,First Class,C-1917,Priya Garcia,Consumer,East,Philadelphia,43,Sports & Fitness,Yoga Mat Pro,172.25,1,172.25,20.0,137.8,111.0,26.8,19.45,PayPal,4.2,0,1,January,1,Wednesday,36-45
ORD-010153,2025-01-08,2025-01-14,Standard Class,C-1236,Aisha Lee,Consumer,Central,Chicago,49,Sports & Fitness,TRX Kit,200.23,1,200.23,0.0,200.23,110.98,89.25,44.57,PayPal,2.8,0,1,January,1,Wednesday,46-55
ORD-010154,2025-01-08,2025-01-10,First Class,C-2020,Linda Patel,Corporate,Central,Houston,40,Electronics,LG 27in 4K Monitor,1220.19,1,1220.19,0.0,1220.19,790.39,429.8,35.22,Bank Transfer,4.3,0,1,January,1,Wednesday,36-45
ORD-010155,2025-01-08,2025-01-12,Second Class,C-1487,Aisha Kim,Home Office,Central,Houston,18,Home & Kitchen,Breville Espresso,191.92,1,191.92,5.0,182.32,112.12,70.2,38.5,PayPal,3.3,0,1,January,1,Wednesday,18-25
ORD-010156,2025-01-08,2025-01-14,Standard Class,C-1755,Arjun Kumar,Home Office,West,Seattle,33,Home & Kitchen,Instant Pot Duo,269.01,1,269.01,10.0,242.11,172.69,69.42,28.67,Debit Card,4.5,0,1,January,1,Wednesday,26-35
ORD-010157,2025-01-08,2025-01-14,Standard Class,C-1137,David Brown,Consumer,East,Philadelphia,24,Home & Kitchen,Breville Espresso,544.19,1,544.19,20.0,435.35,335.61,99.74,22.91,Debit Card,4.4,0,1,January,1,Wednesday,18-25
ORD-010158,2025-01-08,2025-01-12,Second Class,C-1818,Sofia Davis,Consumer,South,Nashville,35,Beauty & Health,Vitamin C Serum,146.94,3,440.82,10.0,396.74,231.32,165.42,41.69,Credit Card,4.8,0,1,January,1,Wednesday,26-35
ORD-010159,2025-01-08,2025-01-14,Standard Class,C-2108,Aisha Smith,Corporate,South,Atlanta,31,Beauty & Health,Cetaphil Moisturizer,62.37,1,62.37,0.0,62.37,38.26,24.11,38.66,PayPal,4.3,0,1,January,1,Wednesday,26-35
ORD-010160,2025-01-08,2025-01-10,First Class,C-2114,Susan Reddy,Consumer,East,New York,25,Clothing,Levi's 501 Jeans,127.84,4,511.36,15.0,434.66,298.16,136.5,31.4,Credit Card,3.4,0,1,January,1,Wednesday,18-25
ORD-010161,2025-01-08,2025-01-14,Standard Class,C-1743,Arjun Kim,Consumer,East,Philadelphia,44,Home & Kitchen,Dyson V15 Vacuum,168.27,1,168.27,0.0,168.27,105.17,63.1,37.5,PayPal,3.8,0,1,January,1,Wednesday,36-45
ORD-010162,2025-01-08,2025-01-08,Same Day,C-1721,Michael Johnson,Consumer,Central,Chicago,29,Beauty & Health,Nivea Lotion,303.6,1,303.6,0.0,303.6,149.09,154.51,50.89,Credit Card,3.5,0,1,January,1,Wednesday,26-35
ORD-010163,2025-01-08,2025-01-14,Standard Class,C-1332,Patricia Chen,Consumer,West,San Francisco,29,Home & Kitchen,Roomba i7+,212.73,1,212.73,10.0,191.46,136.69,54.77,28.61,Credit Card,4.6,0,1,January,1,Wednesday,26-35
ORD-010164,2025-01-08,2025-01-12,Second Class,C-1285,Linda Williams,Consumer,East,Philadelphia,25,Home & Kitchen,Nespresso Vertuo,218.93,1,218.93,10.0,197.04,142.84,54.2,27.51,PayPal,3.9,0,1,January,1,Wednesday,18-25
ORD-010165,2025-01-08,2025-01-14,Standard Class,C-1652,Michael Patel,Consumer,East,Boston,58,Books & Media,Rich Dad Poor Dad,60.41,3,181.23,25.0,135.92,99.52,36.4,26.78,Credit Card,4.0,0,1,January,1,Wednesday,56+
ORD-010166,2025-01-09,2025-01-13,Second Class,C-1306,Sofia Reddy,Consumer,East,New York,43,Clothing,Ray-Ban Aviators,88.73,1,88.73,0.0,88.73,55.29,33.44,37.69,Debit Card,4.9,0,1,January,1,Thursday,36-45
ORD-010167,2025-01-09,2025-01-11,First Class,C-1910,Susan Johnson,Consumer,Central,Dallas,18,Sports & Fitness,Peloton Bike+,148.34,1,148.34,0.0,148.34,87.9,60.44,40.74,Credit Card,4.3,0,1,January,1,Thursday,18-25
ORD-010168,2025-01-09,2025-01-15,Standard Class,C-1493,Michael Kim,Consumer,East,New York,19,Home & Kitchen,Ninja Air Fryer,117.73,4,470.92,0.0,470.92,306.96,163.96,34.82,Apple Pay,4.1,0,1,January,1,Thursday,18-25
ORD-010169,2025-01-09,2025-01-15,Standard Class,C-1944,John Kim,Home Office,West,Seattle,37,Sports & Fitness,Yoga Mat Pro,119.54,2,239.08,0.0,239.08,155.94,83.14,34.77,Credit Card,3.7,0,1,January,1,Thursday,36-45
ORD-010170,2025-01-09,2025-01-15,Standard Class,C-1391,Patricia Jones,Consumer,West,Los Angeles,29,Sports & Fitness,TRX Kit,43.05,3,129.15,15.0,109.78,75.61,34.17,31.13,Apple Pay,4.3,0,1,January,1,Thursday,26-35
ORD-010171,2025-01-09,2025-01-13,Second Class,C-1476,Aisha Kumar,Corporate,West,Seattle,46,Clothing,Under Armour T-Shirt,128.73,1,128.73,0.0,128.73,73.8,54.93,42.67,Debit Card,3.6,0,1,January,1,Thursday,46-55
ORD-010172,2025-01-09,2025-01-13,Second Class,C-2030,Robert Smith,Consumer,Central,Chicago,44,Books & Media,Rich Dad Poor Dad,60.35,1,60.35,0.0,60.35,27.34,33.01,54.7,Debit Card,4.4,0,1,January,1,Thursday,36-45
ORD-010173,2025-01-09,2025-01-09,Same Day,C-1288,Aisha Patel,Consumer,South,Atlanta,18,Beauty & Health,Garnier SPF 50,387.04,5,1935.2,0.0,1935.2,1109.74,825.46,42.66,Apple Pay,3.7,0,1,January,1,Thursday,18-25
ORD-010174,2025-01-09,2025-01-13,Second Class,C-2130,Michael Lee,Consumer,West,Seattle,39,Electronics,Sony WH-1000XM5,1325.97,2,2651.94,0.0,2651.94,1818.55,833.39,31.43,Debit Card,4.4,0,1,January,1,Thursday,36-45
ORD-010175,2025-01-09,2025-01-15,Standard Class,C-2149,Arjun Williams,Consumer,West,Seattle,23,Sports & Fitness,Foam Roller,172.55,2,345.1,0.0,345.1,210.57,134.53,38.98,Apple Pay,4.3,0,1,January,1,Thursday,18-25
ORD-010176,2025-01-09,2025-01-15,Standard Class,C-1644,Arjun Sharma,Corporate,East,Boston,45,Clothing,Gap Hoodie,90.54,2,181.08,0.0,181.08,103.58,77.5,42.8,Credit Card,4.2,0,1,January,1,Thursday,36-45
ORD-010177,2025-01-09,2025-01-15,Standard Class,C-2188,Patricia Reddy,Corporate,West,San Francisco,60,Sports & Fitness,Peloton Bike+,217.78,1,217.78,0.0,217.78,121.27,96.51,44.32,PayPal,5.0,0,1,January,1,Thursday,56+
ORD-010178,2025-01-09,2025-01-15,Standard Class,C-1314,Michael Sharma,Consumer,Central,Chicago,35,Sports & Fitness,Nike Gloves,217.86,2,435.72,10.0,392.15,289.72,102.43,26.12,PayPal,4.4,0,1,January,1,Thursday,26-35
ORD-010179,2025-01-09,2025-01-13,Second Class,C-1716,Priya Garcia,Consumer,East,Boston,30,Clothing,Nike Air Force 1,239.98,4,959.92,0.0,959.92,548.49,411.43,42.86,Apple Pay,4.8,0,1,January,1,Thursday,26-35
ORD-010180,2025-01-09,2025-01-11,First Class,C-1488,Arjun Chen,Corporate,East,New York,53,Clothing,New Balance 574,72.0,1,72.0,0.0,72.0,37.85,34.15,47.43,Apple Pay,4.0,0,1,January,1,Thursday,46-55
ORD-010181,2025-01-09,2025-01-15,Standard Class,C-2154,Patricia Smith,Consumer,West,Seattle,49,Clothing,Gap Hoodie,203.15,1,203.15,5.0,192.99,111.35,81.64,42.3,PayPal,2.4,0,1,January,1,Thursday,46-55
ORD-010182,2025-01-09,2025-01-09,Same Day,C-2146,John Kim,Corporate,West,Los Angeles,25,Electronics,Samsung Galaxy S24,1020.51,2,2041.02,0.0,2041.02,1410.16,630.86,30.91,Apple Pay,4.4,0,1,January,1,Thursday,18-25
ORD-010183,2025-01-09,2025-01-15,Standard Class,C-1179,Arjun Patel,Consumer,West,Los Angeles,44,Clothing,H&M Hoodie,146.33,2,292.66,0.0,292.66,186.01,106.65,36.44,Apple Pay,4.4,0,1,January,1,Thursday,36-45
ORD-010184,2025-01-10,2025-01-14,Second Class,C-2198,Arjun Jones,Corporate,East,Philadelphia,36,Clothing,Nike Air Force 1,48.35,1,48.35,0.0,48.35,28.66,19.69,40.72,PayPal,4.8,0,1,January,1,Friday,36-45
ORD-010185,2025-01-10,2025-01-16,Standard Class,C-1657,Mary Patel,Consumer,South,Atlanta,40,Home & Kitchen,Dyson V15 Vacuum,181.53,5,907.65,0.0,907.65,539.26,368.39,40.59,PayPal,4.5,0,1,January,1,Friday,36-45
ORD-010186,2025-01-10,2025-01-14,Second Class,C-1895,Mary Davis,Consumer,Central,Houston,18,Electronics,Logitech MX Keys,605.33,2,1210.66,30.0,847.46,866.34,-18.88,-2.23,Google Pay,4.3,0,1,January,1,Friday,18-25
ORD-010187,2025-01-10,2025-01-14,Second Class,C-2174,Linda Garcia,Home Office,West,San Francisco,40,Electronics,Dell XPS 15,342.7,1,342.7,0.0,342.7,232.7,110.0,32.1,Credit Card,4.3,0,1,January,1,Friday,36-45
ORD-010188,2025-01-10,2025-01-16,Standard Class,C-1820,Mary Sharma,Corporate,East,New York,37,Home & Kitchen,Philips Hue Kit,274.02,1,274.02,15.0,232.92,177.65,55.27,23.73,Credit Card,4.9,0,1,January,1,Friday,36-45
ORD-010189,2025-01-10,2025-01-16,Standard Class,C-1832,Susan Lee,Consumer,West,San Francisco,36,Food & Grocery,Granola Bars 24pk,57.09,1,57.09,15.0,48.53,34.27,14.26,29.38,Debit Card,5.0,0,1,January,1,Friday,36-45
ORD-010190,2025-01-10,2025-01-16,Standard Class,C-1422,Priya Lee,Home Office,East,Boston,38,Sports & Fitness,Garmin Fenix 7,148.59,1,148.59,0.0,148.59,91.33,57.26,38.54,Credit Card,4.0,0,1,January,1,Friday,36-45
ORD-010191,2025-01-10,2025-01-14,Second Class,C-1950,Michael Lee,Consumer,South,Nashville,27,Books & Media,Harry Potter Set,65.22,1,65.22,20.0,52.18,30.64,21.54,41.28,Credit Card,4.3,0,1,January,1,Friday,26-35
ORD-010192,2025-01-10,2025-01-16,Standard Class,C-1537,Omar Brown,Corporate,East,Philadelphia,51,Electronics,Sony WH-1000XM5,734.23,2,1468.46,0.0,1468.46,993.68,474.78,32.33,Credit Card,4.6,0,1,January,1,Friday,46-55
ORD-010193,2025-01-10,2025-01-16,Standard Class,C-1627,Sofia Miller,Home Office,South,Charlotte,34,Electronics,MacBook Air M3,800.06,2,1600.12,0.0,1600.12,1136.12,464.0,29.0,Debit Card,4.7,0,1,January,1,Friday,26-35
ORD-010194,2025-01-10,2025-01-16,Standard Class,C-2197,Patricia Garcia,Consumer,East,Philadelphia,53,Home & Kitchen,Instant Pot Duo,378.63,1,378.63,0.0,378.63,238.16,140.47,37.1,PayPal,4.5,0,1,January,1,Friday,46-55
ORD-010195,2025-01-10,2025-01-14,Second Class,C-1199,Lucas Garcia,Consumer,West,San Francisco,45,Electronics,LG 27in 4K Monitor,684.72,2,1369.44,15.0,1164.02,944.21,219.81,18.88,Apple Pay,2.9,0,1,January,1,Friday,36-45
ORD-010196,2025-01-10,2025-01-16,Standard Class,C-1441,James Kim,Consumer,Central,Chicago,53,Electronics,Logitech MX Keys,946.16,1,946.16,5.0,898.85,680.69,218.16,24.27,PayPal,4.2,0,1,January,1,Friday,46-55
ORD-010197,2025-01-10,2025-01-14,Second Class,C-1261,Michael Smith,Consumer,East,New York,52,Electronics,Dell XPS 15,1384.39,1,1384.39,0.0,1384.39,885.02,499.37,36.07,Credit Card,4.2,0,1,January,1,Friday,46-55
ORD-010198,2025-01-10,2025-01-16,Standard Class,C-1023,Susan Williams,Consumer,West,Seattle,50,Home & Kitchen,Roomba i7+,793.85,3,2381.55,0.0,2381.55,1472.04,909.51,38.19,Credit Card,4.9,0,1,January,1,Friday,46-55
ORD-010199,2025-01-10,2025-01-14,Second Class,C-1581,Mary Smith,Corporate,West,Los Angeles,54,Food & Grocery,Quinoa 2kg,16.46,3,49.38,0.0,49.38,27.37,22.01,44.57,Credit Card,4.3,0,1,January,1,Friday,46-55
ORD-010200,2025-01-10,2025-01-14,Second Class,C-1877,Lucas Miller,Consumer,South,Atlanta,42,Books & Media,Python Crash Course,39.49,1,39.49,10.0,35.54,15.83,19.71,55.46,Debit Card,4.3,0,1,January,1,Friday,36-45
ORD-010201,2025-01-10,2025-01-16,Standard Class,C-1253,Priya Patel,Home Office,East,Philadelphia,37,Books & Media,Atomic Habits,59.76,1,59.76,5.0,56.77,24.0,32.77,57.72,Google Pay,4.4,0,1,January,1,Friday,36-45
ORD-010202,2025-01-10,2025-01-12,First Class,C-1457,David Jones,Corporate,Central,Houston,69,Food & Grocery,Organic Almonds 1kg,18.19,1,18.19,15.0,15.46,12.24,3.22,20.83,Credit Card,4.6,0,1,January,1,Friday,56+
ORD-010203,2025-01-10,2025-01-16,Standard Class,C-1978,Michael Brown,Corporate,South,Nashville,43,Books & Media,Rich Dad Poor Dad,42.34,2,84.68,0.0,84.68,44.74,39.94,47.17,Credit Card,3.5,0,1,January,1,Friday,36-45
ORD-010204,2025-01-11,2025-01-17,Standard Class,C-1964,Jennifer Jones,Home Office,East,Boston,32,Electronics,Samsung Galaxy S24,837.1,1,837.1,0.0,837.1,524.03,313.07,37.4,Google Pay,4.3,0,1,January,1,Saturday,26-35
ORD-010205,2025-01-11,2025-01-11,Same Day,C-1320,Robert Lee,Home Office,East,Boston,31,Electronics,Apple Watch Series 9,1614.02,1,1614.02,15.0,1371.92,1075.74,296.18,21.59,Apple Pay,3.6,0,1,January,1,Saturday,26-35
ORD-010206,2025-01-11,2025-01-17,Standard Class,C-1340,Linda Garcia,Home Office,Central,Chicago,46,Beauty & Health,MAC Foundation,79.98,1,79.98,0.0,79.98,43.76,36.22,45.29,Debit Card,4.3,0,1,January,1,Saturday,46-55
ORD-010207,2025-01-11,2025-01-13,First Class,C-1649,Omar Kumar,Consumer,South,Charlotte,30,Clothing,Adidas Ultraboost,43.9,2,87.8,15.0,74.63,56.64,17.99,24.11,Debit Card,4.3,0,1,January,1,Saturday,26-35
ORD-010208,2025-01-11,2025-01-13,First Class,C-1838,Mary Singh,Corporate,West,Seattle,44,Clothing,Nike Air Force 1,166.74,4,666.96,15.0,566.92,413.54,153.38,27.05,Google Pay,3.5,0,1,January,1,Saturday,36-45
ORD-010209,2025-01-11,2025-01-15,Second Class,C-1862,Mary Lee,Consumer,East,New York,47,Clothing,New Balance 574,66.34,2,132.68,0.0,132.68,66.52,66.16,49.86,Apple Pay,3.8,0,1,January,1,Saturday,46-55
ORD-010210,2025-01-11,2025-01-17,Standard Class,C-1466,Jennifer Reddy,Consumer,East,Philadelphia,30,Books & Media,Rich Dad Poor Dad,27.35,2,54.7,0.0,54.7,23.98,30.72,56.16,Credit Card,3.9,0,1,January,1,Saturday,26-35
ORD-010211,2025-01-11,2025-01-15,Second Class,C-2152,Mary Singh,Corporate,East,Philadelphia,18,Electronics,Samsung Galaxy S24,465.13,1,465.13,5.0,441.87,326.99,114.88,26.0,Credit Card,4.3,0,1,January,1,Saturday,18-25
